ItemName,Brand,Category,StockQty,ArrivalDate,ExpiryDate,DaysUntilExpiry,DailySaleAvg,SpoilageChance,SuggestedAction,StoreLocation,IsSpoiled,OnPromotion,TemperatureSensitive,StoreID,Zone,TemperatureSupport,DistanceToNearestStore,AvgDailySaleInNearbyStores
Mutton Mince 250g,Godrej,Meat,295,26-06-2025,03-07-2025,5.0,24.6,0.48,none,Bangalore,False,No,True,Bangalore_134,,,11.1,27.991599689787225
Mother Dairy Butter 100g,Mother Dairy,Dairy,38,18-06-2025,28-06-2025,0.5,12.7,1.0,donate,Bangalore,True,No,True,Bangalore_135,,,9.0,14.846468240818119
Kurkure Masala,PepsiCo,Snacks,224,24-06-2025,06-07-2025,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_136,,,9.2,3.517685293914393
Kurkure Masala,PepsiCo,Snacks,224,24-06-2025,06-07-2025,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_137,,,4.3,3.3003581242343483
Brown Bun Pack,Harvest Gold,Bakery,39,19-06-2025,30-06-2025,2.0,10.3,0.38,none,Chennai,False,No,False,Chennai_164,,,13.4,9.876587831953254
White Bread,Harvest Gold,Bakery,162,26-06-2025,02-07-2025,4.0,14.2,0.57,monitor,Bangalore,False,No,False,Bangalore_138,,,10.8,13.76812365341941
Chicken Breast 500g,Godrej,Meat,100,26-06-2025,05-07-2025,7.0,2.8,1.0,donate,Kanpur,True,Yes,True,Kanpur_223,,,8.1,3.1736709141000023
Mutton Mince 250g,Godrej,Meat,96,19-06-2025,01-07-2025,3.0,22.0,0.29,none,Delhi,False,Yes,True,Delhi_187,North,True,4.5,24.693511343447057
Spinach Bunch,Local Farmer,Produce,145,15-06-2025,22-06-2025,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_224,,,11.3,14.778878145195755
Amul Milk 500ml,Amul,Dairy,12,26-06-2025,30-06-2025,2.0,4.6,0.26,none,Chennai,False,No,True,Chennai_165,,,12.2,3.715375522211909
Spinach Bunch,Local Farmer,Produce,268,16-06-2025,24-06-2025,0.5,4.9,1.0,donate,Delhi,False,Yes,True,Delhi_188,North,True,2.0,4.755648541970072
Fish Fillet 300g,FreshCatch,Meat,228,23-06-2025,27-06-2025,0.5,20.6,1.0,donate,Bangalore,True,No,True,Bangalore_139,,,6.3,22.038369972068587
Lays Chips 100g,PepsiCo,Snacks,144,14-06-2025,24-06-2025,0.5,13.6,1.0,donate,Chennai,True,No,False,Chennai_166,,,13.6,15.014629760260418
Kurkure Masala,PepsiCo,Snacks,224,24-06-2025,06-07-2025,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_140,,,9.8,4.114875092383835
Spinach Bunch,Local Farmer,Produce,115,16-06-2025,23-06-2025,0.5,22.4,1.0,donate,Kanpur,True,Yes,True,Kanpur_225,,,2.3,21.124834925284162
Multigrain Cookies,Sunfeast,Bakery,60,25-06-2025,30-06-2025,2.0,10.4,0.58,monitor,Kanpur,False,No,False,Kanpur_226,,,9.8,10.758763750059364
Lays Chips 100g,PepsiCo,Snacks,144,14-06-2025,24-06-2025,0.5,13.6,1.0,donate,Chennai,True,No,False,Chennai_167,,,8.4,12.053602031257917
Lays Chips 100g,PepsiCo,Snacks,165,21-06-2025,24-06-2025,0.5,13.4,1.0,donate,Chennai,True,Yes,False,Chennai_168,,,4.5,14.73713511886439
Bingo Mad Angles,ITC,Snacks,60,22-06-2025,03-07-2025,5.0,21.6,0.11,none,Delhi,False,Yes,False,Delhi_189,North,True,3.6,21.000394409515764
Nestlé Yogurt 150g,Nestlé,Dairy,262,16-06-2025,20-06-2025,0.5,2.0,1.0,donate,Delhi,True,No,True,Delhi_190,North,True,4.0,2.2305578155720784
Nestlé Yogurt 150g,Nestlé,Dairy,267,13-06-2025,16-06-2025,0.5,21.8,1.0,donate,Bangalore,False,No,True,Bangalore_141,,,2.3,21.066517606433905
Banana 6pcs,Local Farmer,Produce,154,14-06-2025,21-06-2025,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_83,West,False,10.0,6.652943335168645
Bingo Mad Angles,ITC,Snacks,26,15-06-2025,24-06-2025,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_227,,,6.3,12.644678264513766
Chicken Breast 500g,Godrej,Meat,47,19-06-2025,25-06-2025,0.5,10.3,1.0,donate,Delhi,False,Yes,True,Delhi_191,North,True,14.4,11.250493983196026
Multigrain Cookies,Sunfeast,Bakery,224,18-06-2025,29-06-2025,1.0,9.0,1.0,donate,Kanpur,True,No,False,Kanpur_228,,,12.5,9.949074682290082
Chicken Breast 500g,Godrej,Meat,260,25-06-2025,05-07-2025,7.0,13.0,0.57,monitor,Delhi,False,Yes,True,Delhi_192,North,True,5.3,12.604929401364453
White Bread,Harvest Gold,Bakery,261,25-06-2025,04-07-2025,6.0,20.0,0.43,none,Bangalore,False,No,False,Bangalore_142,,,2.3,23.29146593476464
Mother Dairy Butter 100g,Mother Dairy,Dairy,38,18-06-2025,28-06-2025,0.5,12.7,1.0,donate,Bangalore,True,No,True,Bangalore_143,,,8.6,12.257783399597786
Nestlé Yogurt 150g,Nestlé,Dairy,217,16-06-2025,24-06-2025,0.5,2.8,1.0,donate,Delhi,False,No,True,Delhi_193,North,True,6.7,2.840035001211501
Banana 6pcs,Local Farmer,Produce,154,14-06-2025,21-06-2025,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_84,West,False,9.7,5.958392547419873
Spinach Bunch,Local Farmer,Produce,268,16-06-2025,24-06-2025,0.5,4.9,1.0,donate,Delhi,False,Yes,True,Delhi_194,North,True,3.2,5.686552611103084
Bingo Mad Angles,ITC,Snacks,92,20-06-2025,28-06-2025,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_169,,,4.9,11.525834261352093
Nestlé Yogurt 150g,Nestlé,Dairy,267,13-06-2025,16-06-2025,0.5,21.8,1.0,donate,Bangalore,False,No,True,Bangalore_144,,,4.5,17.77610857967271
Amul Milk 500ml,Amul,Dairy,185,12-06-2025,23-06-2025,0.5,8.9,1.0,donate,Bangalore,False,No,True,Bangalore_145,,,8.1,10.452536281998967
Bingo Mad Angles,ITC,Snacks,26,15-06-2025,24-06-2025,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_229,,,9.5,12.219922330959962
Brown Bun Pack,Harvest Gold,Bakery,42,14-06-2025,17-06-2025,0.5,24.3,0.69,monitor,Kanpur,False,Yes,False,Kanpur_230,,,8.3,27.294884221209347
Brown Bun Pack,Harvest Gold,Bakery,32,24-06-2025,27-06-2025,0.5,21.3,0.6,monitor,Delhi,False,No,False,Delhi_195,North,True,8.9,17.909164131207454
Mutton Mince 250g,Godrej,Meat,265,15-06-2025,19-06-2025,0.5,1.7,1.0,donate,Delhi,True,Yes,True,Delhi_196,North,True,10.3,2.0025846832697813
Brown Bun Pack,Harvest Gold,Bakery,222,18-06-2025,22-06-2025,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_85,West,False,9.8,25.240645432335423
Chicken Breast 500g,Godrej,Meat,47,19-06-2025,25-06-2025,0.5,10.3,1.0,donate,Delhi,False,Yes,True,Delhi_197,North,True,2.2,9.39201619068601
Bingo Mad Angles,ITC,Snacks,63,25-06-2025,02-07-2025,4.0,14.9,0.21,none,Mumbai,False,No,False,Mumbai_86,West,False,7.9,14.633212229777584
Mutton Mince 250g,Godrej,Meat,96,19-06-2025,01-07-2025,3.0,22.0,0.29,none,Delhi,False,Yes,True,Delhi_198,North,True,13.3,22.58484817328391
Brown Bun Pack,Harvest Gold,Bakery,42,14-06-2025,17-06-2025,0.5,24.3,0.69,monitor,Kanpur,False,Yes,False,Kanpur_231,,,3.4,23.466582749288637
Lays Chips 100g,PepsiCo,Snacks,144,14-06-2025,24-06-2025,0.5,13.6,1.0,donate,Chennai,True,No,False,Chennai_170,,,13.3,11.854859927394438
Spinach Bunch,Local Farmer,Produce,268,16-06-2025,24-06-2025,0.5,4.9,1.0,donate,Delhi,False,Yes,True,Delhi_199,North,True,3.4,5.207514455230429
Fish Fillet 300g,FreshCatch,Meat,206,18-06-2025,29-06-2025,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_146,,,8.0,16.85855411125313
White Bread,Harvest Gold,Bakery,162,26-06-2025,02-07-2025,4.0,14.2,0.57,monitor,Bangalore,False,No,False,Bangalore_147,,,3.8,12.583945033939884
Bingo Mad Angles,ITC,Snacks,60,22-06-2025,03-07-2025,5.0,21.6,0.11,none,Delhi,False,Yes,False,Delhi_200,North,True,7.9,19.178140726284894
Bingo Mad Angles,ITC,Snacks,92,20-06-2025,28-06-2025,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_171,,,9.3,11.321067780402648
Mutton Mince 250g,Godrej,Meat,265,15-06-2025,19-06-2025,0.5,1.7,1.0,donate,Delhi,True,Yes,True,Delhi_201,North,True,5.6,1.4097471602919196
Spinach Bunch,Local Farmer,Produce,115,16-06-2025,23-06-2025,0.5,22.4,1.0,donate,Kanpur,True,Yes,True,Kanpur_232,,,12.1,23.84484191445153
Nestlé Yogurt 150g,Nestlé,Dairy,262,16-06-2025,20-06-2025,0.5,2.0,1.0,donate,Delhi,True,No,True,Delhi_202,North,True,6.5,1.8713152806356874
Kurkure Masala,PepsiCo,Snacks,224,24-06-2025,06-07-2025,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_148,,,14.6,3.655711709367197
Spinach Bunch,Local Farmer,Produce,145,15-06-2025,22-06-2025,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_233,,,7.9,16.191320403369406
Banana 6pcs,Local Farmer,Produce,154,14-06-2025,21-06-2025,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_87,West,False,8.8,5.7883712611048725
Chicken Breast 500g,Godrej,Meat,263,19-06-2025,24-06-2025,0.5,14.3,1.0,donate,Delhi,True,Yes,True,Delhi_203,North,True,3.4,12.175737830801937
Banana 6pcs,Local Farmer,Produce,154,14-06-2025,21-06-2025,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_88,West,False,11.6,6.555872031267727
Fish Fillet 300g,FreshCatch,Meat,40,21-06-2025,25-06-2025,0.5,12.5,1.0,donate,Chennai,True,Yes,True,Chennai_172,,,12.3,13.95030478930274
Nestlé Yogurt 150g,Nestlé,Dairy,201,23-06-2025,26-06-2025,0.5,20.1,1.0,donate,Mumbai,False,Yes,True,Mumbai_89,West,False,9.7,18.34282778349184
Kurkure Masala,PepsiCo,Snacks,283,12-06-2025,15-06-2025,0.5,12.9,1.0,donate,Chennai,True,No,False,Chennai_173,,,3.5,12.731534342496731
Brown Bun Pack,Harvest Gold,Bakery,39,19-06-2025,30-06-2025,2.0,10.3,0.38,none,Chennai,False,No,False,Chennai_174,,,2.1,11.970789495487464
Brown Bun Pack,Harvest Gold,Bakery,39,19-06-2025,30-06-2025,2.0,10.3,0.38,none,Chennai,False,No,False,Chennai_175,,,6.6,11.841669058782742
Chicken Breast 500g,Godrej,Meat,260,25-06-2025,05-07-2025,7.0,13.0,0.57,monitor,Delhi,False,Yes,True,Delhi_204,North,True,9.3,11.274620934679158
Chicken Breast 500g,Godrej,Meat,260,25-06-2025,05-07-2025,7.0,13.0,0.57,monitor,Delhi,False,Yes,True,Delhi_205,North,True,3.0,14.376531096484017
Brown Bun Pack,Harvest Gold,Bakery,247,25-06-2025,03-07-2025,5.0,10.0,0.99,donate,Chennai,False,No,False,Chennai_176,,,10.5,8.877307708285212
Spinach Bunch,Local Farmer,Produce,145,15-06-2025,22-06-2025,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_234,,,6.5,13.169978557908692
Mutton Mince 250g,Godrej,Meat,265,15-06-2025,19-06-2025,0.5,1.7,1.0,donate,Delhi,True,Yes,True,Delhi_206,North,True,3.9,1.8292674644664337
Kurkure Masala,PepsiCo,Snacks,59,20-06-2025,23-06-2025,0.5,12.2,1.0,donate,Chennai,True,Yes,False,Chennai_177,,,2.2,11.075866225149282
Amul Milk 500ml,Amul,Dairy,12,26-06-2025,30-06-2025,2.0,4.6,0.26,none,Chennai,False,No,True,Chennai_178,,,2.8,5.136800993019709
Lays Chips 100g,PepsiCo,Snacks,165,21-06-2025,24-06-2025,0.5,13.4,1.0,donate,Chennai,True,Yes,False,Chennai_179,,,9.8,13.828170219903392
Bingo Mad Angles,ITC,Snacks,92,20-06-2025,28-06-2025,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_180,,,6.1,10.702411417261455
Nestlé Yogurt 150g,Nestlé,Dairy,217,16-06-2025,24-06-2025,0.5,2.8,1.0,donate,Delhi,False,No,True,Delhi_207,North,True,14.2,3.345416066023808
Lays Chips 100g,PepsiCo,Snacks,144,14-06-2025,24-06-2025,0.5,13.6,1.0,donate,Chennai,True,No,False,Chennai_181,,,3.4,13.873090129690144
Tomato 1kg,Local Farmer,Produce,204,18-06-2025,21-06-2025,0.5,9.7,1.0,donate,Kanpur,False,Yes,True,Kanpur_235,,,11.1,8.70306968101482
Bingo Mad Angles,ITC,Snacks,92,20-06-2025,28-06-2025,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_182,,,5.3,12.404345650315472
Brown Bun Pack,Harvest Gold,Bakery,42,14-06-2025,17-06-2025,0.5,24.3,0.69,monitor,Kanpur,False,Yes,False,Kanpur_236,,,6.7,19.62504889756188
Fish Fillet 300g,FreshCatch,Meat,37,15-06-2025,18-06-2025,0.5,4.2,1.0,donate,Mumbai,True,Yes,True,Mumbai_90,West,False,2.6,3.9123676144912856
Amul Milk 500ml,Amul,Dairy,185,12-06-2025,23-06-2025,0.5,8.9,1.0,donate,Bangalore,False,No,True,Bangalore_149,,,8.2,9.657045244961642
Fish Fillet 300g,FreshCatch,Meat,206,18-06-2025,29-06-2025,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_150,,,11.0,16.742482625078775
Kurkure Masala,PepsiCo,Snacks,224,24-06-2025,06-07-2025,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_151,,,11.6,3.612708939642911
Chicken Breast 500g,Godrej,Meat,263,19-06-2025,24-06-2025,0.5,14.3,1.0,donate,Delhi,True,Yes,True,Delhi_208,North,True,4.4,16.441007818527435
Mutton Mince 250g,Godrej,Meat,295,26-06-2025,03-07-2025,5.0,24.6,0.48,none,Bangalore,False,No,True,Bangalore_152,,,11.5,27.655517857602433
Kurkure Masala,PepsiCo,Snacks,148,12-06-2025,19-06-2025,0.5,0.6,1.0,donate,Delhi,True,No,False,Delhi_209,North,True,12.3,0.6471431054473554
Brown Bun Pack,Harvest Gold,Bakery,222,18-06-2025,22-06-2025,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_91,West,False,6.1,25.16644644307385
Fish Fillet 300g,FreshCatch,Meat,206,18-06-2025,29-06-2025,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_153,,,3.3,17.297551059359
Nestlé Yogurt 150g,Nestlé,Dairy,201,23-06-2025,26-06-2025,0.5,20.1,1.0,donate,Mumbai,False,Yes,True,Mumbai_92,West,False,14.3,23.774418343765674
Mother Dairy Butter 100g,Mother Dairy,Dairy,38,18-06-2025,28-06-2025,0.5,12.7,1.0,donate,Bangalore,True,No,True,Bangalore_154,,,13.2,11.878546020059424
Mother Dairy Butter 100g,Mother Dairy,Dairy,220,19-06-2025,23-06-2025,0.5,13.7,1.0,donate,Kanpur,False,No,True,Kanpur_237,,,14.9,14.105468414352032
Bingo Mad Angles,ITC,Snacks,92,20-06-2025,28-06-2025,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_183,,,7.2,12.001188947958356
Amul Milk 500ml,Amul,Dairy,11,16-06-2025,28-06-2025,0.5,14.1,0.31,none,Chennai,False,Yes,True,Chennai_184,,,3.1,12.159726106139352
Banana 6pcs,Local Farmer,Produce,154,14-06-2025,21-06-2025,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_93,West,False,8.7,6.0806690173675575
White Bread,Harvest Gold,Bakery,261,25-06-2025,04-07-2025,6.0,20.0,0.43,none,Bangalore,False,No,False,Bangalore_155,,,13.7,18.708418622336463
White Bread,Harvest Gold,Bakery,261,25-06-2025,04-07-2025,6.0,20.0,0.43,none,Bangalore,False,No,False,Bangalore_156,,,3.9,22.290328857286674
Spinach Bunch,Local Farmer,Produce,145,15-06-2025,22-06-2025,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_238,,,12.5,13.063539959052562
Spinach Bunch,Local Farmer,Produce,115,16-06-2025,23-06-2025,0.5,22.4,1.0,donate,Kanpur,True,Yes,True,Kanpur_239,,,12.5,21.373021958271867
Bingo Mad Angles,ITC,Snacks,26,15-06-2025,24-06-2025,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_240,,,7.7,13.094577911381904
Kurkure Masala,PepsiCo,Snacks,283,12-06-2025,15-06-2025,0.5,12.9,1.0,donate,Chennai,True,No,False,Chennai_185,,,14.2,11.81983937365849
Brown Bun Pack,Harvest Gold,Bakery,90,26-06-2025,08-07-2025,10.0,22.4,0.08,none,Chennai,False,Yes,False,Chennai_186,,,3.6,26.223046564955446
Brown Bun Pack,Harvest Gold,Bakery,39,19-06-2025,30-06-2025,2.0,10.3,0.38,none,Chennai,False,No,False,Chennai_187,,,14.9,10.107709782148085
Mutton Mince 250g,Godrej,Meat,265,15-06-2025,19-06-2025,0.5,1.7,1.0,donate,Delhi,True,Yes,True,Delhi_210,North,True,11.8,1.8518140542093773
Kurkure Masala,PepsiCo,Snacks,59,20-06-2025,23-06-2025,0.5,12.2,1.0,donate,Chennai,True,Yes,False,Chennai_188,,,8.0,14.638086614531998
Multigrain Cookies,Sunfeast,Bakery,224,18-06-2025,29-06-2025,1.0,9.0,1.0,donate,Kanpur,True,No,False,Kanpur_241,,,10.8,9.379078679603493
Brown Bun Pack,Harvest Gold,Bakery,32,24-06-2025,27-06-2025,0.5,21.3,0.6,monitor,Delhi,False,No,False,Delhi_211,North,True,14.1,21.419837801432934
Kurkure Masala,PepsiCo,Snacks,148,12-06-2025,19-06-2025,0.5,0.6,1.0,donate,Delhi,True,No,False,Delhi_212,North,True,5.6,0.5958982673144816
Fish Fillet 300g,FreshCatch,Meat,40,21-06-2025,25-06-2025,0.5,12.5,1.0,donate,Chennai,True,Yes,True,Chennai_189,,,3.0,10.785834718926106
Fish Fillet 300g,FreshCatch,Meat,206,18-06-2025,29-06-2025,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_157,,,4.4,16.856177096364807
Fish Fillet 300g,FreshCatch,Meat,40,21-06-2025,25-06-2025,0.5,12.5,1.0,donate,Chennai,True,Yes,True,Chennai_190,,,9.4,11.052201933337283
Mother Dairy Butter 100g,Mother Dairy,Dairy,38,18-06-2025,28-06-2025,0.5,12.7,1.0,donate,Bangalore,True,No,True,Bangalore_158,,,11.4,10.849766621995663
Fish Fillet 300g,FreshCatch,Meat,206,18-06-2025,29-06-2025,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_159,,,11.8,19.575315768370587
Nestlé Yogurt 150g,Nestlé,Dairy,267,13-06-2025,16-06-2025,0.5,21.8,1.0,donate,Bangalore,False,No,True,Bangalore_160,,,4.6,22.680690810111805
White Bread,Harvest Gold,Bakery,261,25-06-2025,04-07-2025,6.0,20.0,0.43,none,Bangalore,False,No,False,Bangalore_161,,,7.0,19.371456338150477
Brown Bun Pack,Harvest Gold,Bakery,90,26-06-2025,08-07-2025,10.0,22.4,0.08,none,Chennai,False,Yes,False,Chennai_191,,,10.5,24.061400368524836
Mutton Mince 250g,Godrej,Meat,96,19-06-2025,01-07-2025,3.0,22.0,0.29,none,Delhi,False,Yes,True,Delhi_213,North,True,11.9,22.374156253466655
Fish Fillet 300g,FreshCatch,Meat,206,18-06-2025,29-06-2025,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_162,,,12.5,19.368119496043352
Fish Fillet 300g,FreshCatch,Meat,40,21-06-2025,25-06-2025,0.5,12.5,1.0,donate,Chennai,True,Yes,True,Chennai_192,,,5.3,10.40319885214396
Spinach Bunch,Local Farmer,Produce,268,16-06-2025,24-06-2025,0.5,4.9,1.0,donate,Delhi,False,Yes,True,Delhi_214,North,True,14.2,4.251222095508072
Lays Chips 100g,PepsiCo,Snacks,116,14-06-2025,22-06-2025,0.5,7.0,1.0,donate,Kanpur,True,Yes,False,Kanpur_242,,,11.1,7.157070501253891
Brown Bun Pack,Harvest Gold,Bakery,90,26-06-2025,08-07-2025,10.0,22.4,0.08,none,Chennai,False,Yes,False,Chennai_193,,,2.7,19.492043192257746
White Bread,Harvest Gold,Bakery,261,25-06-2025,04-07-2025,6.0,20.0,0.43,none,Bangalore,False,No,False,Bangalore_163,,,8.7,19.611621704669112
Bingo Mad Angles,ITC,Snacks,289,27-06-2025,07-07-2025,9.0,13.2,0.49,none,Kanpur,False,No,False,Kanpur_243,,,12.3,11.880677904696348
Spinach Bunch,Local Farmer,Produce,145,15-06-2025,22-06-2025,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_244,,,8.7,18.745125919482238
Banana 6pcs,Local Farmer,Produce,154,14-06-2025,21-06-2025,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_94,West,False,10.5,4.537030900580715
Multigrain Cookies,Sunfeast,Bakery,60,25-06-2025,30-06-2025,2.0,10.4,0.58,monitor,Kanpur,False,No,False,Kanpur_245,,,13.1,9.464282202785178
Tomato 1kg,Local Farmer,Produce,204,18-06-2025,21-06-2025,0.5,9.7,1.0,donate,Kanpur,False,Yes,True,Kanpur_246,,,11.9,11.474294710500859
Chicken Breast 500g,Godrej,Meat,260,25-06-2025,05-07-2025,7.0,13.0,0.57,monitor,Delhi,False,Yes,True,Delhi_215,North,True,14.4,12.434282773095317
Spinach Bunch,Local Farmer,Produce,145,15-06-2025,22-06-2025,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_247,,,2.4,16.319854360526517
Chicken Breast 500g,Godrej,Meat,260,25-06-2025,05-07-2025,7.0,13.0,0.57,monitor,Delhi,False,Yes,True,Delhi_216,North,True,4.1,11.030047395469097
Spinach Bunch,Local Farmer,Produce,145,15-06-2025,22-06-2025,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_248,,,7.1,12.703644460700563
Fish Fillet 300g,FreshCatch,Meat,228,23-06-2025,27-06-2025,0.5,20.6,1.0,donate,Bangalore,True,No,True,Bangalore_164,,,11.3,20.339801673361137
Lays Chips 100g,PepsiCo,Snacks,116,14-06-2025,22-06-2025,0.5,7.0,1.0,donate,Kanpur,True,Yes,False,Kanpur_249,,,5.1,5.986685184054143
Banana 6pcs,Local Farmer,Produce,154,14-06-2025,21-06-2025,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_95,West,False,4.3,4.886359560559466
Fish Fillet 300g,FreshCatch,Meat,206,18-06-2025,29-06-2025,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_165,,,8.0,13.944082323668312
Nestlé Yogurt 150g,Nestlé,Dairy,262,16-06-2025,20-06-2025,0.5,2.0,1.0,donate,Delhi,True,No,True,Delhi_217,North,True,9.4,1.9177765681330505
Multigrain Cookies,Sunfeast,Bakery,224,18-06-2025,29-06-2025,1.0,9.0,1.0,donate,Kanpur,True,No,False,Kanpur_250,,,6.6,10.588888695736667
Lays Chips 100g,PepsiCo,Snacks,144,14-06-2025,24-06-2025,0.5,13.6,1.0,donate,Chennai,True,No,False,Chennai_194,,,4.2,15.758941363435058
Mutton Mince 250g,Godrej,Meat,271,22-06-2025,04-07-2025,6.0,8.9,1.0,donate,Delhi,False,No,True,Delhi_218,North,True,8.0,8.707032915706423
Mutton Mince 250g,Godrej,Meat,271,22-06-2025,04-07-2025,6.0,8.9,1.0,donate,Delhi,False,No,True,Delhi_219,North,True,3.4,9.704905536305533
Spinach Bunch,Local Farmer,Produce,115,16-06-2025,23-06-2025,0.5,22.4,1.0,donate,Kanpur,True,Yes,True,Kanpur_251,,,11.8,25.30869081141249
Brown Bun Pack,Harvest Gold,Bakery,32,24-06-2025,27-06-2025,0.5,21.3,0.6,monitor,Delhi,False,No,False,Delhi_220,North,True,9.3,20.30264637410144
Bingo Mad Angles,ITC,Snacks,26,15-06-2025,24-06-2025,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_252,,,8.4,14.271208248167898
Kurkure Masala,PepsiCo,Snacks,283,12-06-2025,15-06-2025,0.5,12.9,1.0,donate,Chennai,True,No,False,Chennai_195,,,14.3,12.746056544896662
Spinach Bunch,Local Farmer,Produce,253,12-06-2025,15-06-2025,0.5,12.6,1.0,donate,Kanpur,True,Yes,True,Kanpur_253,,,8.0,11.841425546600089
Chicken Breast 500g,Godrej,Meat,263,19-06-2025,24-06-2025,0.5,14.3,1.0,donate,Delhi,True,Yes,True,Delhi_221,North,True,9.3,15.065210878518036
Brown Bun Pack,Harvest Gold,Bakery,32,24-06-2025,27-06-2025,0.5,21.3,0.6,monitor,Delhi,False,No,False,Delhi_222,North,True,14.5,22.804773475604218
Spinach Bunch,Local Farmer,Produce,253,12-06-2025,15-06-2025,0.5,12.6,1.0,donate,Kanpur,True,Yes,True,Kanpur_254,,,4.1,12.795010002227473
Mutton Mince 250g,Godrej,Meat,295,26-06-2025,03-07-2025,5.0,24.6,0.48,none,Bangalore,False,No,True,Bangalore_166,,,5.2,28.80459372813251
Tomato 1kg,Local Farmer,Produce,204,18-06-2025,21-06-2025,0.5,9.7,1.0,donate,Kanpur,False,Yes,True,Kanpur_255,,,6.7,10.204446511390573
Fish Fillet 300g,FreshCatch,Meat,37,15-06-2025,18-06-2025,0.5,4.2,1.0,donate,Mumbai,True,Yes,True,Mumbai_96,West,False,10.2,5.013892874612957
Tomato 1kg,Local Farmer,Produce,204,18-06-2025,21-06-2025,0.5,9.7,1.0,donate,Kanpur,False,Yes,True,Kanpur_256,,,7.8,8.450181262716706
Chicken Breast 500g,Godrej,Meat,47,19-06-2025,25-06-2025,0.5,10.3,1.0,donate,Delhi,False,Yes,True,Delhi_223,North,True,14.5,10.888170215502665
Nestlé Yogurt 150g,Nestlé,Dairy,201,23-06-2025,26-06-2025,0.5,20.1,1.0,donate,Mumbai,False,Yes,True,Mumbai_97,West,False,6.0,16.66534004430852
Amul Milk 500ml,Amul,Dairy,185,12-06-2025,23-06-2025,0.5,8.9,1.0,donate,Bangalore,False,No,True,Bangalore_167,,,13.0,8.916514785437435
Nestlé Yogurt 150g,Nestlé,Dairy,201,23-06-2025,26-06-2025,0.5,20.1,1.0,donate,Mumbai,False,Yes,True,Mumbai_98,West,False,2.7,21.461331738763455
Mutton Mince 250g,Godrej,Meat,96,19-06-2025,01-07-2025,3.0,22.0,0.29,none,Delhi,False,Yes,True,Delhi_224,North,True,4.7,21.189529022406223
Multigrain Cookies,Sunfeast,Bakery,60,25-06-2025,30-06-2025,2.0,10.4,0.58,monitor,Kanpur,False,No,False,Kanpur_257,,,12.9,9.58140169139343
Amul Milk 500ml,Amul,Dairy,185,12-06-2025,23-06-2025,0.5,8.9,1.0,donate,Bangalore,False,No,True,Bangalore_168,,,9.8,10.18338746110151
Mother Dairy Butter 100g,Mother Dairy,Dairy,38,18-06-2025,28-06-2025,0.5,12.7,1.0,donate,Bangalore,True,No,True,Bangalore_169,,,3.0,14.390993823551106
Brown Bun Pack,Harvest Gold,Bakery,247,25-06-2025,03-07-2025,5.0,10.0,0.99,donate,Chennai,False,No,False,Chennai_196,,,14.7,8.69213549331709
Mutton Mince 250g,Godrej,Meat,265,15-06-2025,19-06-2025,0.5,1.7,1.0,donate,Delhi,True,Yes,True,Delhi_225,North,True,7.0,1.827944082262083
